plot_id,a_hhid,resp_id,latitude,longitude,unique_id
p1_1,10010013,100100131,30.3053862400232,74.7464003786444,1100100131
p1_2,10010013,100100131,30.3055732310132,74.7460275515913,1100100131
p1_3,10010013,100100131,30.3059721053386,74.7460651025176,1100100131
p1_4,10010013,100100131,30.3059703685889,74.7464265301823,1100100131
p1_5,10010013,100100131,30.3065194694235,74.7464275360107,1100100131
p1_6,10010013,100100131,30.3065055755025,74.747128598392,1100100131
p1_7,10010013,100100131,30.3057723789199,74.7471108287572,1100100131
p1_8,10010013,100100131,30.3057628267766,74.7464084252715,1100100131
p1_9,10010013,100100131,30.3053862400232,74.7464003786444,1100100131
p1_1,10010033,100100331,30.3091977753689,74.7380613908171,1100100331
p1_2,10010033,100100331,30.3095320881137,74.7380499914288,1100100331
p1_3,10010033,100100331,30.3097303596358,74.7377093508839,1100100331
p1_4,10010033,100100331,30.3097294912942,74.7372915968298,1100100331
p1_5,10010033,100100331,30.3091861974179,74.7372976318001,1100100331
p1_6,10010033,100100331,30.3091977753689,74.7380613908171,1100100331
p1_1,10010034,100100341,30.3357149291447,74.770660623908,1100100341
p1_2,10010034,100100341,30.3364794428033,74.7706723585724,1100100341
p1_3,10010034,100100341,30.3364985410999,74.7679207473993,1100100341
p1_4,10010034,100100341,30.3354712789499,74.7679428756237,1100100341
p1_5,10010034,100100341,30.335531468128,74.7683472186326,1100100341
