plot_id,a_hhid,resp_id,longitude,latitude
p1_2,20370020,203700201,74.9206054955720,30.4989353433860
p1_3,20370020,203700201,74.9205927550792,30.4992002522664
p1_4,20370020,203700201,74.9202055111527,30.4992126743663
p1_5,20370020,203700201,74.9198581650853,30.4989362100465
p1_1,20370032,203700321,74.9053443968296,30.5057678551664
p1_2,20370032,203700321,74.9009603261947,30.5059660174219
p1_3,20370032,203700321,74.9009331688284,30.5054859209990
p1_4,20370032,203700321,74.9053219333291,30.5052834247454
p1_5,20370032,203700321,74.9053443968296,30.5057678551664
p1_1,20370049,203700491,74.8990140482783,30.5067115776256
p1_2,20370049,203700491,74.8989939317107,30.5062109754537
p1_3,20370049,203700491,74.8972230032086,30.5062935908772
p1_4,20370049,203700491,74.8974650725722,30.5067465301334
p1_5,20370049,203700491,74.8990140482783,30.5067115776256
p1_1,20370055,203700551,74.9069339409470,30.4891534317837
p1_2,20370055,203700551,74.9051831290125,30.4892187267544
p1_3,20370055,203700551,74.9051807820796,30.4890887146014
p1_4,20370055,203700551,74.9042581021785,30.4890959375034
p1_5,20370055,203700551,74.9042450264096,30.4894264569227
p1_6,20370055,203700551,74.9030105397105,30.4895657138944
p1_7,20370055,203700551,74.9030695483088,30.4906329588408
p1_8,20370055,203700551,74.9042778834700,30.4906069568020
p1_9,20370055,203700551,74.9055790901184,30.4905714206711
p1_10,20370055,203700551,74.9055422097444,30.4901085830491
p1_11,20370055,203700551,74.9070130661129,30.4901715660759
p1_12,20370055,203700551,74.9069339409470,30.4891534317837
p1_1,20370056,203700561,74.8988068476319,30.5051410127196
p1_2,20370056,203700561,74.8967898264527,30.5053068230501
p1_3,20370056,203700561,74.8959787935018,30.5031668659141
p1_4,20370056,203700561,74.8964304104447,30.5034447625762
p1_5,20370056,203700561,74.8969638347625,30.5038070092159
p1_6,20370056,203700561,74.8988068476319,30.5051410127196
p1_1,20370065,203700651,74.9175953865051,30.5054394133375
p1_2,20370065,203700651,74.9176396429538,30.5062670152941
p1_3,20370065,203700651,74.9176855757832,30.5067664617231
p1_4,20370065,203700651,74.9176849052309,30.5071902236858
p1_5,20370065,203700651,74.9176838994026,30.5074805298950
p1_6,20370065,203700651,74.9169379100203,30.5075045053939
p1_7,20370065,203700651,74.9168386682868,30.5069842646258
p1_8,20370065,203700651,74.9166904762387,30.5063860276314
p1_9,20370065,203700651,74.9165570363402,30.5057999193488
p1_10,20370065,203700651,74.9175953865051,30.5054394133375
p1_1,20370081,203700811,74.9066496267914,30.5077526370175
p1_2,20370081,203700811,74.9061869457364,30.5068395441839
p1_3,20370081,203700811,74.9030541256070,30.5069585558205
p1_4,20370081,203700811,74.9030786007642,30.5076327597697
p1_5,20370081,203700811,74.9029726535081,30.5077321279085
p1_6,20370081,203700811,74.9031714722514,30.5078912900355
p1_7,20370081,203700811,74.9036261066794,30.5078592265427
p1_8,20370081,203700811,74.9066496267914,30.5077526370175
p1_1,20370090,203700901,74.9127013608813,30.5167196138392
p1_2,20370090,203700901,74.9131730943918,30.5167149924948
p1_3,20370090,203700901,74.9133494496345,30.5167181696691
p1_4,20370090,203700901,74.9133806303143,30.5168045310037
p1_5,20370090,203700901,74.9154744297266,30.5167623612646
p1_6,20370090,203700901,74.9154231324791,30.5159388923505
p1_7,20370090,203700901,74.9133118987083,30.5159917493862
p1_8,20370090,203700901,74.9133216217160,30.5161277911326
p1_9,20370090,203700901,74.9129803106188,30.5161584077202
p1_10,20370090,203700901,74.9130312725901,30.5165128084616
p1_11,20370090,203700901,74.9127154424786,30.5165255171846
p1_12,20370090,203700901,74.9127013608813,30.5167196138392
p1_1,20370096,203700961,74.9048314243555,30.5050078442877
p1_2,20370096,203700961,74.9048324301838,30.5052967126722
p1_3,20370096,203700961,74.9037615582346,30.5053423537985
p1_4,20370096,203700961,74.9030232802033,30.5053614190727
p1_5,20370096,203700961,74.9029991403222,30.5050696621941
p1_6,20370096,203700961,74.9039161205291,30.5050303760525
p1_7,20370096,203700961,74.9044388160109,30.5050208433834
p1_8,20370096,203700961,74.9046584218740,30.5050136216638
p1_9,20370096,203700961,74.9048314243555,30.5050078442877
p1_1,20370127,203701271,74.9063317850232,30.5019842074137
p1_2,20370127,203701271,74.9062915518879,30.5014448710760
p1_3,20370127,203701271,74.9041246622800,30.5015052468511
p1_4,20370127,203701271,74.9044042825698,30.5020454494869
p1_5,20370127,203701271,74.9063317850232,30.5019842074137
p1_1,20440007,204400071,74.7999526932835,30.7890139975527
p1_2,20440007,204400071,74.8003898933529,30.7889906677954
p1_3,20440007,204400071,74.8005421087145,30.7897968372365
p1_4,20440007,204400071,74.8001454770565,30.7898017335648
p1_5,20440007,204400071,74.8001052439212,30.7896145208376
p1_6,20440007,204400071,74.8000603169202,30.7895165940350
p1_7,20440007,204400071,74.7999526932835,30.7890139975527
p1_1,20440011,204400111,74.7853440418839,30.7730801835912
p1_2,20440011,204400111,74.7853380069136,30.7721888928150
p1_3,20440011,204400111,74.7860913723707,30.7720710712768
p1_4,20440011,204400111,74.7861232236027,30.7730248742552
p1_5,20440011,204400111,74.7853440418839,30.7730801835912
p1_1,20440024,204400241,74.8032035306096,30.7895721819087
p1_2,20440024,204400241,74.8030469566583,30.7890669935234
p1_3,20440024,204400241,74.8032249882817,30.7889929719692
p1_4,20440024,204400241,74.8033081367611,30.7889448723296
