resp_id,a_hhid,plot,plot_id,crop_burned_plotlevel,land_plot_burn_perc,crop_burning,land_plot_name,land_plot_area,land_plot_unit,land_plot_unit_other,land_plot_tenure,land_plot_dist,land_plot_dist_unit,land_plot_soil,land_plot_irri,land_plot_seccrop,land_plot_paddy,land_plot_cult18,land_plot_paddy18,land_plot_paddy18_area,land_plot_burn,land_plot_crm,land_crm_labor,land_crm_equip,land_crm_oth,field_points,field_name
206900061,20690006,2,p2,1,,1,Yodiya wala,1,1,,1,4,1,4,1,-98,1,1,1,1,1,0,0,-97,0,30.650903991332697 74.79531649500132;30.650901972291113 74.79543216526508;30.65090370289819 74.79561019688845;30.650896492035177 74.79577884078026;30.65090802941573 74.7959629073739;30.650908894719247 74.79611679911613;30.65091524027791 74.7964296117425;30.65090110698758 74.79657176882029;30.650896780469704 74.79670520871878;30.650794386157084 74.79660026729107;30.65070872097277 74.79649599641562;30.65065593733656 74.79643128812313;30.650582386320036 74.7963260114193;30.65050595089065 74.7962012887001;30.65043413037548 74.7960799187422;30.65037240507086 74.79593943804502;30.650282124530953 74.79575637727976;30.65012550345823 74.79548882693052;30.650091467906112 74.79541540145874;30.650070412007725 74.79536712169647;30.650064066393597 74.79533459991217;30.650094063838484 74.79529235512018;30.650903991332697 74.79531649500132,Yodiya wala
206900281,20690028,1,p1,1,,1,Kothe chahal,4.5,1,,1,5,2,5,4.5,1,4.5,1,1,4.5,1,0,-97,-97,-97,30.64805883147354 74.80853073298931;30.648027391181802 74.80964552611113;30.648943482097383 74.80967469513416;30.64898790190225 74.80857901275158;30.64805883147354 74.80853073298931,Kothe chahal
206900371,20690037,1,p1,2,,0,Sikha wala road,5,1,,1,1,1,5,5,1,5,1,1,5,0,1,-97,-97,-97,30.665884407358536 74.80637758970259;30.665839418537775 74.80741124600172;30.663848930644853 74.80722717940807;30.664319591581854 74.80622336268425;30.665884407358536 74.80637758970259,Sikha wala road
206900831,20690083,1,p1,3,2,1,Ghar wala khet,2,1,,1,2,2,6,2,1,2,1,1,2,1,1,1000,500,1000,30.645937309961305 74.80005729943514;30.646056151010118 74.80040095746517;30.645786739296508 74.80060145258904;30.6454051194926 74.80087872594595;30.645314545863762 74.80086229741573;30.6453497369016 74.80108324438334;30.645236375561723 74.80120193213224;30.645013979264622 74.80129547417164;30.6450237866348 74.80095315724611;30.644990903095565 74.80076372623445;30.64498657631325 74.80047639459372;30.645283681582313 74.80035737156868;30.645937309961305 74.80005729943514,Ghar wala khet
206900971,20690097,1,p1,,,1,Ghar wala khet,2,1,,1,2,2,6,2,1,2,0,,,,,,,,30.64537338988705 74.79786057025194;30.645370793827965 74.79825552552938;30.64548790486897 74.79825552552938;30.64548790486897 74.79856498539448;30.646383540037267 74.79863304644823;30.64641930758189 74.79794304817914;30.64537338988705 74.79786057025194,Ghar wala khet
206900971,20690097,2,p2,,,1,Maroo,2,1,,1,4,2,6,2,1,2,0,,,,,,,,30.64897896025486 74.79876112192869;30.64920653934573 74.79868903756142;30.649337779262385 74.79870110750198;30.649338644579917 74.79931131005287;30.64957401066343 74.79932438582182;30.649559877177047 74.79994934052229;30.649463250224912 74.79994062334299;30.64945142423309 74.80074360966682;30.649062319451716 74.8007446154952;30.64897896025486 74.79876112192869,Maroo
206900971,20690097,3,p3,3,8,1,Vehlan wala khet,8,1,,3,3,1,1,8,1,8,1,1,8,1,1,1500,500,1000,30.651750542911167 74.80624817311762;30.651195021314493 74.80627566576004;30.651282993534988 74.80403535068035;30.65180621026799 74.80403199791908;30.651750542911167 74.80624817311762,Vehlan wala khet
206901001,20690100,1,p1,1,,1,Niyai wala khet,4,1,,1,1,1,4,4,1,4,1,1,4,1,0,1000,500,1000,30.676687462401716 74.79390230029821;30.676696689843265 74.79363910853864;30.676704763853913 74.7934453189373;30.67671226114891 74.79321498423815;30.676719758443316 74.7929222881794;30.676732446170988 74.7926054522395;30.676725525592467 74.79228593409061;30.676740520178612 74.79181084781885;30.676779160063003 74.79178000241518;30.676887582342673 74.79176692664623;30.67694150508004 74.79183565825224;30.677013882610712 74.7919224947691;30.677094622421535 74.79188058525324;30.677130955314407 74.7918500751257;30.677145661481443 74.79197513312101;30.67715546559155 74.7920797392726;30.677171325179312 74.79217696934938;30.677167576549724 74.79236472398043;30.6771695950426 74.79256454855204;30.67716036764621 74.79271743446589;30.67714594983763 74.79294139891864;30.677140182713597 74.79316100478172;30.6771355690141 74.79340173304081;30.677121151201803 74.79366023093462;30.67712201627059 74.79383625090121;30.67711250051339 74.79392845183612;30.676687462401716 74.79390230029821,Niyai wala khet
206901001,20690100,2,p2,1,,1,Motor wala khet,1,1,,1,1,1,4 6,1,1,1,1,1,1,1,0,500,500,500,30.676006071078433 74.79430329054595;30.676010108112727 74.79414906352758;30.67601731710207 74.79395493865013;30.676186295658187 74.793930798769;30.676290104863483 74.79394219815732;30.676435437563438 74.79393649846315;30.676631521018432 74.79393113404512;30.67708683679987 74.79394488036633;30.677079051177568 74.79426205158234;30.67704185319568 74.794314019382;30.676006071078433 74.79430329054595,Motor wala khet
206901881,20690188,1,p1,2,,0,Nhear wala,1,1,,1,3,1,5,1,1,1,1,1,1,0,1,-97,-97,-97,30.657343942558608 74.80107352137566;30.658315608805754 74.80106614530087;30.65829628517327 74.80184197425842;30.657343942558608 74.80107352137566,Nhear wala
206901881,20690188,2,p2,2,,0,Main Road,8,1,,3,4,1,5,8,1,8,1,1,8,0,1,-97,-97,-97,30.657509781211324 74.79206264019012;30.65968440434664 74.7921608760953;30.659640854681708 74.79354958981276;30.659350138535036 74.79368604719639;30.657474306184305 74.79364681988955;30.657509781211324 74.79206264019012,Main Road
208100621,20810062,1,p1,2,,0,Ghar wala khet,9,1,,1,2,2,2,9,1,9,1,1,9,0,1,5000,5000,5000,30.732233364185518 74.4719235599041;30.732276592915152 74.47534807026386;30.733513790938396 74.47532627731562;30.73361811485342 74.47189539670943;30.732233364185518 74.4719235599041,Ghar wala khet
208100921,20810092,1,p1,1,,1,Gurusar road plot nub 1,3,1,,1,1,1,2,3,1,3,1,1,3,1,0,-97,-97,-97,30.73711491798104 74.47470165789127;30.738730136510107 74.47460174560547;30.739075077975347 74.47524916380644;30.737437963853015 74.4753685221076;30.73711491798104 74.47470165789127,Gurusar road plot nub 1
208100921,20810092,2,p2,1,,1,Gurusar road plot nub 2,1.5,1,,1,1,1,2,1.5,1,1.5,1,1,1.5,1,0,-97,-97,-97,30.73632675067103 74.47329081594944;30.736740287156792 74.4733015447855;30.736097071452086 74.47194870561361;30.73571350305408 74.4719460234046;30.73632675067103 74.47329081594944,Gurusar road plot nub 2
208101001,20810100,1,p1,2,,0,Niahi wala khet,5,1,,1,1,1,3,5,1,5,1,1,5,0,1,400,600,500,30.74324943459114 74.48443841189146;30.743665246623042 74.48447328060865;30.743672450557895 74.48502615094185;30.74324424773534 74.48504157364368;30.74324943459114 74.48443841189146,Niahi wala khet
208101081,20810108,1,p1,1,,1,Shedke wala rah plot nub 1,6,1,,1,3,1,2,6,1,6,1,1,6,1,0,-97,-97,-97,30.757934032415214 74.49696030467747;30.757933744300523 74.49831649661064;30.759060266238095 74.49829403311014;30.75903116698816 74.49685100466013;30.757934032415214 74.49696030467747,Shedke wala rah plot nub 1
208101081,20810108,2,p2,1,,1,Sedhke wala rah plot nub 2,4,1,,3,3,1,2,4,1,4,1,1,4,1,0,-97,-97,-97,30.75674094199906 74.49683926999569;30.756707808390846 74.4958233833313;30.756209362300005 74.49584852904081;30.75620446426205 74.49687581509352;30.75674094199906 74.49683926999569,Sedhke wala rah plot nub 2
208101081,20810108,3,p3,1,,1,Sedhke wala rah plot nub 3,2,1,,3,3,1,3,2,1,2,1,1,2,1,0,-97,-97,-97,30.760871028991804 74.49773713946342;30.76139595655158 74.49779782444239;30.761448103425096 74.4982236251235;30.760883129439797 74.49872452765703;30.760871028991804 74.49773713946342,Sedhke wala rah plot nub 3
208101201,20810120,1,p1,1,,1,Sedhke ka rah plot nub 1,15,4,,1,3,1,2,15,1,15,1,1,15,1,0,-97,-97,-97,30.75507041770397 74.49687782675028;30.755055435292174 74.49642486870289;30.754339446163836 74.49643693864346;30.75440686749999 74.49689727276564;30.75507041770397 74.49687782675028,Sedhke ka rah plot nub 1
208101201,20810120,2,p2,1,,1,Sedhke ka rah plot nub 2,13,4,,1,2,1,3,13,1,13,1,1,13,1,0,-97,-97,-97,30.754019914488612 74.49552800506353;30.754001474395647 74.49515383690597;30.75332005285875 74.49512735009193;30.753296138188663 74.49550922960043;30.754019914488612 74.49552800506353,Sedhke ka rah plot nub 2
208101301,20810130,1,p1,1,,1,Kaniya wala khet,4,1,,1,2,1,1,4,1,4,1,1,4,1,0,4000,4000,4000,30.729504439332835 74.47956148535013;30.730803058683335 74.47957556694746;30.73076299944873 74.47773959487677;30.72955833267208 74.47778955101967;30.729504439332835 74.47956148535013,Kaniya wala khet
208101531,20810153,1,p1,1,,0,Kania wali sadak,2.4000001,1,,1,2,1,1,2.4000001,1,2.4000001,1,1,2.4000001,1,0,7500,0,1500,30.72759019754724 74.47661340236662;30.727602013971165 74.47694666683675;30.72940270476537 74.47694800794125;30.7294266253674 74.476632848382;30.72759019754724 74.47661340236662,Kania wali sadak
208101661,20810166,1,p1,1,,1,Kane wala road,6,1,,1,2,1,1,6,1,6,1,1,6,1,0,-97,-97,-97,30.729742492037047 74.47661239653826;30.729816559162867 74.47767555713654;30.73081977404249 74.47763800621033;30.73084801722898 74.4765681400895;30.729742492037047 74.47661239653826,Kane wala road
208101831,20810183,1,p1,1,,1,Ghar wala khet 1,2,1,,1,5,2,1,2,1,2,1,1,2,1,0,2000,2000,2000,30.734387572285158 74.48013179004192;30.734364517470116 74.48166433721781;30.73496077085065 74.48171831667423;30.734974027287958 74.4811138138175;30.735493908738505 74.48109067976473;30.735507165102458 74.48013179004192;30.734387572285158 74.48013179004192,Ghar wala khet 1
208101831,20810183,2,p2,1,,1,Ghar wala 2,2,1,,1,5,2,1,2,1,2,1,1,2,1,0,2000,2000,2000,30.734017830023912 74.48169082403184;30.73406595711719 74.48254644870758;30.73465270226163 74.48253504931927;30.73463339390752 74.48165729641914;30.734017830023912 74.48169082403184,Ghar wala 2
208400211,20840021,1,p1,1,,1,Road,9,1,,1,3,1,5,9,1,9,1,2,,1,0,1200,5000,700,30.50843723437214 74.82098054140806;30.509987237407223 74.81933265924455;30.511528261400855 74.8213480040431;30.509862741244145 74.82296135276555;30.50843723437214 74.82098054140806,Road
208400451,20840045,1,p1,1,,1,Kassi wala khet,3,1,,1,2,1,6,3,1,3,1,1,3,1,0,1000,500,1500,30.52449009366093 74.82973493635654;30.52499435623112 74.82925683259964;30.52537154061239 74.82882633805275;30.52522453707282 74.82860304415226;30.525059049521506 74.82839450240135;30.52477803772855 74.82866473495959;30.524497313933857 74.8289517313242;30.524167202508103 74.8292786255479;30.52449009366093 74.82973493635654,Kassi wala khet
208400661,20840066,1,p1,2,,2,Ralway line ala,5,1,,1,2,1,5,5,2,5,1,1,5,0,1,0,2000,5000,30.512039812419548 74.83443282544613;30.512988384373436 74.83516003936529;30.512252115411655 74.83600661158562;30.511525661755808 74.83501385897398;30.512039812419548 74.83443282544613,Ralway line ala
208400721,20840072,1,p1,1,,2,Ghar wala khet,3,1,,1,1,1,6,3,1,3,1,1,3,1,0,500,700,1000,30.519449056996475 74.82819300144911;30.519743947801565 74.82791069895029;30.520035660646165 74.82761833816767;30.520322462619017 74.82731726020575;30.520220507936102 74.82718147337437;30.520109888428266 74.82705742120743;30.519805467513937 74.82670538127422;30.519669142089473 74.82684150338171;30.51949815738851 74.82703931629658;30.519293668533575 74.82724919915199;30.51907964795767 74.82746411114931;30.518959207021506 74.8275975510478;30.519449056996475 74.82819300144911,Ghar wala khet
208401011,20840101,1,p1,1,,1,Tibbyan wala khet,5,1,,1,2,1,2,5,1,5,1,1,5,1,0,1500,1000,2000,30.522737861969215 74.81449026614428;30.52309859265191 74.81496267020702;30.523476650833484 74.8154954239726;30.52410770724123 74.81635104864836;30.523834779457957 74.81677282601596;30.523558096330156 74.81645632535219;30.52311187814389 74.81585718691349;30.522339583703356 74.81487315148115;30.522737861969215 74.81449026614428,Tibbyan wala khet
208401351,20840135,1,p1,2,,0,Nehar  wala,8,1,,1,2,1,5,8,-98,8,1,1,8,0,1,1000,1000,0,30.51467869123571 74.83154274523258;30.513793681192087 74.83246576040983;30.514146068663052 74.83287010341883;30.51364290517908 74.83341425657272;30.513215127516784 74.8338196054101;30.513497905804233 74.83402211219072;30.513615465074935 74.83420483767986;30.513764219230936 74.83434598892927;30.513872246378238 74.83437046408653;30.514197482465963 74.83409989625216;30.514330927153427 74.83424138277768;30.515291607960194 74.83320772647858;30.515672584881383 74.83280438929796;30.51467869123571 74.83154274523258,Nehar  wala
208401501,20840150,1,p1,1,,1,Kehar ala,5,1,,1,3,1,5,5,2,5,1,1,5,1,0,0,5000,5000,30.52280891071236 74.8272880911827;30.52350726510619 74.82651863247158;30.523178305576504 74.82598721981049;30.52325801843571 74.82591044157743;30.522881981113542 74.82543602585794;30.52227228924487 74.82613977044821;30.522459731633514 74.82680629938841;30.52280891071236 74.8272880911827,Kehar ala
208401681,20840168,1,p1,2,,0,Ghar  wala,9,1,,1,5,2,6,9,-98,9,1,1,9,0,1,1800,0,1500,30.50558355812903 74.82846021652222;30.505516829805256 74.82836533337831;30.50547205536317 74.82831537723541;30.505192431284417 74.82855509966612;30.503988998645347 74.82983317226173;30.503986398798755 74.82983082532883;30.503619819733284 74.82936814427376;30.50324399531681 74.8297791928053;30.502279440071714 74.8307816684246;30.503161088428342 74.831866286695;30.503473649917602 74.83172614127398;30.503589488070215 74.83176235109568;30.503815386514628 74.83166210353374;30.504543919866602 74.83140293508768;30.503995064953802 74.83070656657219;30.504375797269752 74.83033373951912;30.505286602293292 74.82933562248945;30.505660685615073 74.82890713959932;30.505836316516085 74.82873447239399;30.50558355812903 74.82846021652222,Ghar  wala
208401741,20840174,1,p1,2,,0,Matta ala,1,1,,1,2,1,5,1,2,1,1,1,1,0,1,0,1500,1500,30.498378367945378 74.83377803117037;30.499162408184837 74.83476407825947;30.499546337154086 74.83440767973661;30.49886543274332 74.83355440199375;30.498378367945378 74.83377803117037,Matta ala
208401741,20840174,2,p2,2,,0,Matte ala 2,3,1,,1,2,1,5,3,2,3,1,1,3,0,1,0,1500,2000,30.496322326736344 74.83451027423143;30.497228007121585 74.83416393399239;30.498173545780578 74.83546514064074;30.497530476491633 74.83610954135656;30.496322326736344 74.83451027423143,Matte ala 2
208401811,20840181,1,p1,2,,0,Romona road,2.5,1,,1,1,1,6,2.5,1,2.5,1,1,2.5,0,1,-97,-97,-97,30.509876895108317 74.83307898044586;30.50921368325989 74.83381122350693;30.508958911652044 74.83351349830627;30.509044413309134 74.83331769704819;30.508969599363294 74.83318861573935;30.509725824166136 74.83237925916909;30.509888449281593 74.83251336961985;30.509876895108317 74.83307898044586,Romona road
208401811,20840181,2,p2,2,,0,Romana road,2.5,1,,3,1,1,5,2.5,2,2.5,1,1,2.5,0,1,-97,-97,-97,30.508917316224107 74.83348030596972;30.50916804395064 74.833824634552;30.507789033453935 74.83534812927246;30.507520681630833 74.83510639518498;30.508917316224107 74.83348030596972,Romana road
208401811,20840181,3,p3,2,,0,Romana road,2.5,1,,3,1,1,5,2.5,1,2.5,1,1,2.5,0,1,-97,-97,-97,30.50749872816582 74.8351164534688;30.508090603402586 74.83594458550215;30.50737682857255 74.83670398592949;30.506756929224274 74.83589194715023;30.50749872816582 74.8351164534688,Romana road
208401921,20840192,1,p1,2,,0,Babe ka,3,1,,1,1,2,5,3,2,3,1,1,3,0,1,0,1500,2500,30.52165537306763 74.8190926015377;30.521041918828434 74.81833521276712;30.52075280840243 74.81863729655743;30.52098299929092 74.81894843280315;30.520185271448565 74.81976885348557;30.520542256911586 74.82026740908623;30.52165537306763 74.8190926015377,Babe ka
208401951,20840195,1,p1,1,,1,Nehar ala,5,1,,1,2,1,5,5,2,5,1,1,5,1,0,0,3500,5000,30.51801358163169 74.8340190947056;30.516420959004794 74.83562339097261;30.51732125323892 74.83659736812115;30.518761937731686 74.8349568620324;30.51801358163169 74.8340190947056,Nehar ala
208402081,20840208,1,p1,2,,0,ROAD WALA,3,1,,1,2,1,5,3,-98,3,1,1,3,0,1,3000,2000,1000,30.51613645620558 74.82145328074694;30.515953045330168 74.8216500878334;30.515773100150692 74.82186164706945;30.51508451070565 74.82095740735531;30.515100974520248 74.82091818004847;30.51525203711022 74.82077769935131;30.51544729165882 74.8205765336752;30.51613645620558 74.82145328074694,ROAD WALA
208402081,20840208,2,p2,2,,0,Road wala2,2,1,,1,2,1,5,2,-98,2,1,1,2,0,1,3000,2000,1000,30.515472998219575 74.8214790970087;30.51529651821053 74.82165914028883;30.515141123109128 74.82182912528515;30.515058515203176 74.82191562652588;30.514642008538207 74.82138086110353;30.514886944712696 74.82114113867283;30.515052160745984 74.82097014784813;30.515094042388146 74.8209510371089;30.515472998219575 74.8214790970087,Road wala2
208402091,20840209,1,p1,1,,1,Jathedar wala khet,6,1,,1,2,2,6,6,1,6,1,1,6,1,0,500,1000,1500,30.50934511279658 74.83370695263147;30.509664298074618 74.8341763392091;30.50933846910997 74.83451060950756;30.50902072704679 74.83482576906681;30.50869634021482 74.83517579734325;30.50838812839324 74.83549565076828;30.508033409173876 74.8358540609479;30.5077142185422 74.83539506793022;30.50934511279658 74.83370695263147,Jathedar wala khet
208402181,20840218,1,p1,2,,0,Kuwar wala Road,5,1,,1,2,1,5,5,1,5,1,1,5,0,1,-97,-97,-97,30.520156966719842 74.82070628553629;30.51968935985518 74.82117500156164;30.51936616392543 74.82070527970791;30.519860055395103 74.82016917318106;30.520156966719842 74.82070628553629,Kuwar wala Road
208402201,20840220,1,p1,2,,0,Kohar wala road,5,1,,1,5,2,5,5,1,5,1,1,5,0,1,-97,-97,-97,30.514985727759356 74.81831006705761;30.514301754196275 74.81902923434973;30.513971030455984 74.81862053275108;30.51462525580563 74.8178681731224;30.514985727759356 74.81831006705761,Kohar wala road
208402201,20840220,2,p2,2,,0,Hari no,4,1,,3,2,1,6,4,1,4,1,1,4,0,1,-97,-97,-97,30.505076017303825 74.81582935899496;30.504718975045133 74.81540624052286;30.504849832918342 74.8153056576848;30.504892585562803 74.81526374816895;30.50455489693324 74.81477625668049;30.505048863650615 74.81422908604145;30.505745901305666 74.81500424444675;30.505076017303825 74.81582935899496,Hari no
209100191,20910019,1,p1,2,,2,Moter wala khet,2,1,,1,2,1,5,2,1,2,1,1,2,0,1,2000,2000,2000,30.688623862698055 74.86084319651127;30.688627899204857 74.86136522144079;30.688746111114817 74.86135516315699;30.68872765853352 74.86149162054062;30.68974456349674 74.86147250980139;30.68975061818658 74.8608623072505;30.68928008115806 74.86082777380943;30.689330248818123 74.86048109829426;30.689320157624227 74.86019410192966;30.688933231622702 74.86020013689993;30.68893755643755 74.86080162227154;30.688623862698055 74.86084319651127,Moter wala khet
209100191,20910019,2,p2,2,,2,Beri wala khet,2,1,,1,2,1,5,2,1,2,1,1,2,0,1,2000,2000,2000,30.687273930029995 74.86264865845442;30.688163123170224 74.86263088881971;30.688177539333953 74.86205622553825;30.68800281528444 74.86202973872423;30.68804000904426 74.8613253235817;30.68728315646003 74.86133068799973;30.687273930029995 74.86264865845442,Beri wala khet
209100191,20910019,3,p3,2,,2,Mander wala,1.5,1,,1,2,1,5,1.5,1,1.5,1,1,1.5,0,1,2000,2000,2000,30.686442971061286 74.86317168921232;30.68687402110675 74.8631901293993;30.686852684895598 74.86414566636086;30.68726210866527 74.86409671604633;30.687328711945277 74.8626322299242;30.68646373070624 74.86265536397696;30.686442971061286 74.86317168921232,Mander wala
209100191,20910019,4,p4,2,,2,Nibm wala khet,3,1,,3,2,1,2,3,1,3,1,1,3,0,1,3000,3000,3000,30.68583690279238 74.8614078015089;30.68581614301262 74.86269425600767;30.686429419623966 74.86273549497128;30.686380115442365 74.86144870519638;30.68583690279238 74.8614078015089,Nibm wala khet
209100191,20910019,5,p5,2,,2,Reta wala,3,1,,3,2,1,1,3,1,3,1,1,3,0,1,3000,3000,3000,30.687568022052798 74.85858980566263;30.68632331468735 74.85857874155045;30.68631033989088 74.8595604300499;30.68756831037789 74.85958121716976;30.687568022052798 74.85858980566263,Reta wala
209100681,20910068,1,p1,1,,1,Budhi wala khet plot nub 1,3,1,,1,3,1,2,3,1,3,1,1,3,1,0,-97,-97,-97,30.687415786294014 74.85781364142895;30.68740684820223 74.8585757240653;30.686278623714447 74.85855594277382;30.686329657920524 74.85786963254213;30.687415786294014 74.85781364142895,Budhi wala khet plot nub 1
209100681,20910068,2,p2,1,,1,Budhi wala khet plot nub 2,1,1,,1,2,1,3,1,1,1,1,1,1,1,0,-97,-97,-97,30.687130343599293 74.85778614878656;30.687128036988213 74.85715012997389;30.6869161168609 74.85715985298157;30.686884977537698 74.85780157148838;30.687130343599293 74.85778614878656,Budhi wala khet plot nub 2
209100851,20910085,1,p1,2,,0,Chak dhudhi,2,1,,1,1,1,5,2,1,2,1,1,2,0,1,6000,0,1500,30.715990381995248 74.8554003238678;30.715974528785367 74.85495407134295;30.715989229034633 74.85475357621908;30.71599095847557 74.8546003550291;30.715962710936267 74.85453732311726;30.715952910767655 74.85439952462912;30.71667984998448 74.85441025346518;30.716687920650816 74.85540602356195;30.715990381995248 74.8554003238678,Chak dhudhi
209100851,20910085,2,p2,2,,0,Chak dhudhi 2,2,1,,1,1,1,5,2,1,2,1,1,2,0,1,6000,0,1500,30.71597510526576 74.85610876232386;30.717012187935936 74.85613457858562;30.717004117296753 74.85554952174425;30.716995758419724 74.8554502800107;30.71670089136315 74.85543217509985;30.715992687916476 74.85540937632322;30.71597510526576 74.85610876232386,Chak dhudhi 2
209101011,20910101,1,p1,2,,0,Kassi wala khet,6,1,,1,2,2,3,6,1,6,1,1,6,0,1,5000,5000,5000,30.694328143348656 74.86633468419313;30.696725368677505 74.86641079187393;30.696742666539272 74.86584316939116;30.69654345264356 74.86585054546595;30.69644543118359 74.86573286354542;30.696429574761574 74.86564066261053;30.694017061878895 74.86561585217716;30.694328143348656 74.86633468419313,Kassi wala khet
209101311,20910131,1,p1,0,,0,Kacha rahh,6,1,,1,1,1,5,6,1,6,1,1,6,0,0,25000,0,0,30.693778632677926 74.8438735306263;30.693790453244688 74.84480895102024;30.69379708429371 74.84482370316984;30.693453422370855 74.84479386359453;30.693447656220787 74.8452826961875;30.69344679129823 74.84578058123589;30.693229983803214 74.84575543552637;30.693226235797017 74.84479989856482;30.693302349124984 74.84476938843727;30.693311574978832 74.8438785597682;30.693778632677926 74.8438735306263,Kacha rahh
209101361,20910136,1,p1,1,,1,Chak dhudhi plot nub 1,1,1,,1,1,1,2,1,2,1,1,1,1,1,0,-97,-97,-97,30.72041649625552 74.84568033367395;30.72048538246626 74.84568871557711;30.720497776214426 74.84544798731804;30.72041332575928 74.84544564038515;30.72041649625552 74.84568033367395,Chak dhudhi plot nub 1
209101361,20910136,2,p2,1,,1,Chak dhudhi plot nub 2,1,1,,1,1,1,3,1,1,1,1,1,1,1,0,-97,-97,-97,30.720516222720377 74.84501715749501;30.72047846502473 74.84547682106495;30.720826065847614 74.84549157321455;30.720833559715576 74.84499938786028;30.720516222720377 74.84501715749501,Chak dhudhi plot nub 2
209101361,20910136,3,p3,1,,1,Chak dhudhi plot nub 3,12,4,,1,1,1,3,12,1,12,1,1,12,1,0,-97,-97,-97,30.720455118655902 74.8449182510376;30.720428890012563 74.84455715864897;30.72075545052484 74.84455816447735;30.72075545052484 74.84490148723125;30.720455118655902 74.8449182510376,Chak dhudhi plot nub 3
209101361,20910136,4,p4,1,,1,Chak dhudhi plot nub 4,14,4,,1,2,1,3,14,2,14,1,1,14,1,0,-97,-97,-97,30.719342556748074 74.84466176480055;30.719382332498693 74.84421618282794;30.718689425046993 74.84418600797653;30.718645325527312 74.84466008841991;30.719342556748074 74.84466176480055,Chak dhudhi plot nub 4
209101521,20910152,1,p1,2,,0,Chak dhudhi,5,1,,1,5,2,5,5,1,5,1,1,5,0,1,1500,-97,500,30.717027464501157 74.85918760299683;30.717072141234564 74.85979344695807;30.7188975283905 74.85984809696674;30.718985438947744 74.85982663929462;30.719028097156503 74.85979612916708;30.71911168413242 74.85972035676241;30.719159818668448 74.8596603423357;30.719168465588517 74.85961575061083;30.719168177357872 74.85920872539282;30.717027464501157 74.85918760299683,Chak dhudhi
209101521,20910152,2,p2,,,0,Chak dhudhi 2,3,1,,1,5,2,5,3,1,3,0,,,,,,,,30.71806482408775 74.85823642462492;30.717363836559418 74.85823642462492;30.717401307238784 74.85686078667642;30.718095088648365 74.85687922686337;30.71806482408775 74.85823642462492,Chak dhudhi 2
209101851,20910185,1,p1,1,,1,Dhudkot wala rah nub 1,4,1,,1,3,1,3,4,1,4,1,1,4,1,0,-97,-97,-97,30.704592981073425 74.86337151378393;30.704730487776814 74.86367527395487;30.70464025803339 74.86376781016588;30.705056813173144 74.86450038850307;30.706274181656973 74.86451279371977;30.706000902074702 74.8634234815836;30.704592981073425 74.86337151378393,Dhudkot wala rah nub 1
209101851,20910185,2,p2,1,,1,Dhodkot wala rah nub 2,4,1,,1,3,1,3,4,1,4,1,1,4,1,0,-97,-97,-97,30.7041611453304 74.8626546934247;30.705842929979962 74.86256550997496;30.706017333463855 74.86337218433619;30.704963701003877 74.86339900642633;30.704893938886265 74.86323405057192;30.704479689239758 74.86333698034286;30.7041611453304 74.8626546934247,Dhodkot wala rah nub 2
209200061,20920006,1,p1,2,,0,Jhal wala khet,8.5,1,,1,3,1,4,8.5,1,8.5,1,1,8.5,0,1,50000,20000,20000,30.72258192083432 74.90643337368965;30.72158380823996 74.90694098174572;30.721565650161736 74.90899924188852;30.722647058634628 74.908815510571;30.72258192083432 74.90643337368965,Jhal wala khet
209200341,20920034,1,p1,1,,1,Kot sukhia rah plot nub 1,10,4,,1,2,1,4,10,1,10,1,1,10,1,0,-97,-97,-97,30.712569775398652 74.88997768610714;30.71278452169251 74.89062678068876;30.713268203539997 74.89053390920164;30.71327022127801 74.88990493118764;30.712569775398652 74.88997768610714,Kot sukhia rah plot nub 1
209200341,20920034,2,p2,1,,1,Kot sukhia ab rah plot nub 2,7,4,,1,2,1,4,7,1,7,1,1,7,1,0,-97,-97,-97,30.712603212436893 74.88986570388079;30.712900974516344 74.88988816738129;30.712875032067743 74.8892655596137;30.712554498127297 74.88920487463474;30.712603212436893 74.88986570388079,Kot sukhia ab rah plot nub 2
209200421,20920042,1,p1,1,,1,Malha road,6,1,,1,3,1,3,6,1,6,1,1,6,1,0,-97,-97,-97,30.73731837072604 74.90234736353159;30.73922146880035 74.9022725969553;30.73905692319216 74.90091741085052;30.737311166316065 74.90098882466555;30.73731837072604 74.90234736353159,Malha road
209200621,20920062,1,p1,2,,0,Mand wala dhudhi di hadd,3,1,,1,2,1,5,3,1,3,1,1,3,0,1,500,0,1500,30.717595866301398 74.87257450819016;30.717586642769508 74.87234886735676;30.717419754337115 74.87234618514776;30.71737680718084 74.87109359353781;30.717574825117993 74.87105872482061;30.717590101594077 74.87097289413214;30.718213264460708 74.87099032849073;30.718248428942776 74.87256109714508;30.717595866301398 74.87257450819016,Mand wala dhudhi di hadd
209200621,20920062,2,p2,2,,0,Mand wala dhudhi hadd,2,1,,1,2,1,5,2,1,2,1,1,2,0,1,1000,0,1000,30.71706262941565 74.87030502408743;30.717050235225926 74.87006597220898;30.718096241583815 74.86978065222503;30.718099412156235 74.87091287970543;30.717547442749158 74.87091824412344;30.717510836833423 74.87024400383234;30.71706262941565 74.87030502408743,Mand wala dhudhi hadd
